,OsloO,OsloS,OsloN,OsloV,Aas,Moss,Fredrikstad,Sarpsborg,Drammen,Lillestrom,Jessheim,Honefoss,Nesbyen,Gol,Geilo,Kongsberg,Porsgrunn,Seljord,Horten,Sandefjord,Rauland,Risor,Arendal,Grimstad,KristiansandS,KristiansandN,Mandal,Lyngdal,Vestbygd,Flekkefjord,Tonstad,Evje,Rysstad,Hovden,Aamli,Egersund,Heskestad,Byrkjedal,Bryne,Erfjord,StavangerS,StavangerO,StavangerV,Aardal,Sauda,Vikedal,Aksdal,Haugesund,Ferkingstad,Bomlo,Skaanevik,Roldal,Odda,Rosendal,Mundheim,Osoyro,Fusa,Austevoll,Eikelandsosen,Norheimsund,Kinsarvik,Eidfjord,Vossevangen,BergenS,Loddefjord,BergenN,Nyborg,Aagotnes,Flaam,Sogndal,Forde,Nordfjordeid,Maaloy,Kongsvinger,Flisa,Hamar,Gjovik,Lillehammer,Trysil,Koppang,Vinstra,Beitostolen,Lom,Dokka,Hodalen,Alvdal,Dombaas,Vestre Gausdal,Fagernes,Geiranger,Volda,Ulsteinvik,Aalesund,Aandalsnes,Molde,Tingvoll,Sunndalsora,Kristiansund,Rindal,Orkanger,Hestvika,Kvenvaer,Sistranda,Titran,Oppdal,Berkaak,Rennebu,Storen,Melhus,TrondheimV,TrondheimS,TrondheimN,TrondheimO,Roros,Haltdalen,Selbu,Hommelvik,Stjordal,Meraaker,Frosta,Vanvikan,Brekstad,Levanger,Mosvik,Steinkjer,Aafjord,Steinsdalen,Flatanger,Namsos,Namsskogan,Foldereid,Rorvik,Bronnoysund,Hattfjelldal,Mosjoen,Sandnessjoen,Mo i Rana,Jektvik,Glomfjord,Krokstranda,Storjord,Fauske,Bodo,Morsvikbotn,Leinesfjorden,Hamsund,Ballangen,Narvik,Sortland,Andenes,Nordland,Leknes,Sorvaagen,Harstad,Bardufoss,Gryllefjord,Elverhoy,Tromso,Skulsfjord,Hansnes,Finnsnes,Olderdalen,Skjervoy,Alta,Kautokeino,Karasjok,Lakselv,Olderfjord,Honningsvaag,Hammerfest,Veidnes,Mehamn,Borselv,Tana bru,Tana,Vadso,Kirkenes,Vardo,Baatsfjord
Skaanevik,6.666111111,6.554444444,6.581111111,6.355555556,6.663055556,6.903055556,7.441388889,7.276111111,5.756666667,6.799722222,6.999444444,6.531388889,6.620277778,6.327222222,5.920555556,5.139444444,5.425555556,3.630277778,6.211388889,6.016111111,3.48,5.949166667,6.075,6.301388889,6.711388889,6.648333333,6.74,6.219444444,6.442222222,5.67,5.370555556,6.137222222,3.696944444,2.640555556,5.087777778,4.925833333,5.048611111,4.845833333,4.222222222,1.964722222,3.875555556,3.854722222,3.743888889,3.679722222,1.999444444,1.115277778,1.455555556,1.738888889,2.15,2.029722222,0,1.339722222,1.262777778,1.842222222,3.354444444,4.152222222,3.896388889,4.163611111,3.663611111,3.381944444,2.0625,2.575277778,2.959722222,4.530833333,4.701666667,4.573055556,4.3675,5.010833333,4.058055556,6.128055556,7.288055556,9.113611111,9.971666667,7.833333333,8.704166667,7.988611111,8.006388889,8.753055556,9.258611111,9.536666667,9.879722222,6.754722222,10.48416667,8.021388889,11.50916667,10.61861111,10.87638889,8.852777778,7.192222222,10.10277778,9.363888889,9.930833333,11.68111111,12.545,13.29916667,13.86777778,13.1,14.43611111,13.47194444,13.60777778,14.77583333,15.33194444,15.21916667,15.99305555,11.9925,12.23777778,12.25111111,12.765,13.29027778,13.76888889,13.4825,13.59388889,13.62138889,11.87138889,12.63638889,14.05638889,13.89694444,14.15916667,14.92472222,14.81777778,15.15305556,15.70444444,14.89,15.69444444,15.54777778,16.02138889,16.80194444,17.42972222,16.86666666,17.85361111,17.91777777,18.72388889,20.33416666,19.46361111,19.70555555,20.73444444,21.0875,25.56611111,25.82944444,21.98805555,23.25138889,23.48611111,24.41222222,24.57888889,26.00638889,26.00861111,27.77583333,28.61027778,28.59527778,30.13138889,28.66833333,29.06194444,28.04444444,28.91555556,29.94916667,32.18138889,31.50333333,31.49444444,32.18305556,33.39472222,30.70416667,30.53638889,32.18638889,30.97444444,29.06555556,30.91416667,31.96111111,32.62,34.27944444,33.26444444,34.91222222,36.90055556,32.57,32.38277778,32.88138889,33.4375,32.78444444,34.62416667,35.93805556
Roldal,5.367777778,5.256111111,5.283055556,5.057222222,5.364722222,5.604722222,6.143055556,5.978055556,4.458611111,5.501666667,5.701111111,5.232777778,5.305833333,5.617777777,5.475,3.841111111,4.126944444,2.331666667,4.913055556,4.7175,2.181388889,4.650555556,4.776111111,5.002777778,5.412777778,5.349722222,6.360277778,6.2875,6.911666667,6.213055556,5.913611111,4.838333333,2.411111111,1.353888889,3.788888889,5.468888889,5.591666667,5.388888889,4.765277778,1.638333333,4.418611111,4.398611111,4.319722222,3.353055556,1.289166667,1.838888889,2.180833333,2.464166667,2.875,2.755,1.343333333,0,0.805555556,1.708333333,2.898888889,4.257222222,3.440833333,4.888888889,3.208055556,2.926388889,1.616944444,2.129722222,2.513888889,4.085277778,4.256111111,4.1275,3.922222222,4.565277778,3.6125,5.6825,6.843611111,8.668611111,9.526666667,6.535,7.405833333,6.690277778,6.708611111,7.455277778,7.960277778,8.238333333,8.581944444,6.309166666,9.939444444,6.833888889,10.21083333,9.320277778,9.578611111,7.815,6.660555555,9.657777778,8.918888889,9.485833333,11.23638889,11.26777778,12.85472222,12.57,11.80222222,13.41638889,12.17277777,12.30944444,13.47666666,14.03277777,13.92,14.69388888,10.69388889,10.93861111,10.95194444,11.46583333,11.99111111,12.46972222,12.18333333,12.29472222,12.32222222,10.57222222,11.33722222,12.7575,12.59777777,12.86,13.62555555,13.51861111,13.85388889,14.40527778,13.59083333,14.39527777,14.24861111,14.72222222,15.50277777,16.32416666,15.5675,16.55444444,16.61861111,17.61805555,19.035,18.16444444,18.40638889,19.43527777,19.78833333,24.26694444,24.72805555,20.68888889,22.15194444,22.38666666,23.31277777,23.47944444,24.90694444,24.90888888,26.67638888,27.31222222,27.49527777,29.03055555,27.56888888,27.95416666,26.94499999,27.81583333,28.65111111,31.08055555,30.20555556,30.19666667,30.88527778,32.09694444,29.40611111,29.23888889,30.90694444,29.67527778,27.76611111,29.61472222,30.66166667,31.32111111,32.98055556,31.96527778,33.61277778,35.60111111,31.27055556,31.08472222,31.58333333,32.13972222,31.48694444,33.32666667,34.64
Odda,6.151388889,6.039722222,6.066388889,5.840833333,6.148333333,6.388333333,6.926666667,6.761388889,5.241944444,6.285,6.484722222,6.016388889,5.4,5.106944444,4.700277778,4.624444444,4.910555556,3.115277778,5.696666667,5.501111111,2.965,5.434166667,5.56,5.786666667,6.196666667,6.133611111,7.143888889,6.878333333,7.101111111,6.328888889,6.029444444,5.622222222,3.181944444,2.125555556,4.572777778,5.584722222,5.7075,5.504722222,4.881111111,2.28,4.581388889,4.513333333,4.402777778,3.995,1.829444444,1.7725,2.114444444,2.397777778,2.808888889,2.688611111,1.274166667,0.818611111,0,0.954166667,2.142777778,3.468888889,2.684722222,4.8225,2.451944444,2.188333333,0.834166667,1.355,1.739166667,3.310555556,3.481388889,3.352777778,3.1475,3.790555556,2.838055556,4.908055556,6.069166667,7.894166667,8.752222222,7.318611111,8.189444444,7.473888889,7.468055556,7.77,8.743888889,9.021944444,8.754444444,5.504444444,9.264722222,6.801388889,10.99444444,10.10388889,9.751111111,7.624444444,5.972222222,8.883333333,8.144444444,8.711388889,10.46194444,11.32555556,12.08055556,12.83555556,12.065,13.2175,12.8025,12.93805556,14.10638889,14.63777778,14.525,15.29861111,10.95777778,11.56833333,11.58166667,12.09555556,12.62083333,13.1,12.81333333,12.92555556,12.95222222,11.35611111,12.12111111,13.54111111,13.18527778,13.445,14.21055556,14.09527778,14.48416667,15.035,14.20888889,15.02027778,14.87361111,15.3525,16.09027778,16.91166667,16.155,17.14194444,17.20611111,18.20555555,19.6225,18.75194444,18.99388889,20.02277778,20.27138889,24.87722222,25.21027778,21.17027778,22.63222222,22.86694444,23.79305556,23.95972222,25.38722222,25.38972222,27.15666666,27.99277778,27.97611111,29.5125,28.04916666,28.44305556,27.42527778,28.29638889,29.43416667,31.5625,30.98916667,30.98027778,31.66888889,32.88055556,30.18916667,30.0225,31.6725,30.49388889,28.55027778,30.39888889,31.48027778,32.13972222,33.79916667,32.78388889,34.43138889,36.38527778,32.08916667,31.86777778,32.36638889,32.9225,32.26944444,34.10916667,35.42305556
Rosendal,7.0175,6.905833333,6.9325,6.706944444,7.014444444,7.254444444,7.792777778,7.6275,6.108055556,7.150833333,7.350833333,6.882777778,6.296388889,6.003333333,5.596666667,5.490833333,5.776944444,3.981666667,6.562777778,6.3675,3.831388889,6.300555556,6.426666667,6.653055556,7.063055556,7,8.010277778,7.759722222,7.9825,7.210277778,6.910555556,6.488888889,4.048333333,2.991944444,5.439444444,6.466111111,6.588888889,6.386111111,5.7625,3.1375,5.415833333,5.395,5.284166667,4.8525,2.684166667,2.653888889,2.995833333,3.278888889,3.69,2.630277778,1.932222222,1.691111111,0.933055556,0,1.641111111,3.117222222,2.183055556,4.620833333,1.950277778,2.488611111,1.738611111,2.251388889,2.635555556,3.1175,3.288611111,3.159722222,2.954444444,3.5975,3.734166667,5.804166667,6.679444444,8.79,9.648055556,8.184722222,9.055555556,8.34,8.357777778,8.666111111,9.61,9.888055556,9.650277778,6.430833333,10.16055556,7.6975,11.86027778,10.97,10.64694444,8.528888889,6.868333333,9.779166667,9.040277778,9.607222222,11.35777778,12.22138889,12.97611111,13.73138888,12.93083333,14.11305556,13.69833333,13.83388888,15.00222222,15.53361111,15.42083333,16.19444444,11.85361111,12.46416666,12.4775,12.99138888,13.51666666,13.99583333,13.70916666,13.82138888,13.84805555,12.22361111,12.98861111,14.40861111,14.08111111,14.34083333,15.10638888,14.99111111,15.38,15.93083333,15.10472222,15.91611111,15.76944444,16.24833333,16.98611111,17.8075,17.05083333,18.03777777,18.10194444,19.10138888,20.51833333,19.64777777,19.88972222,20.91861111,21.16777778,25.77305555,26.1075,22.0675,23.52944444,23.76416667,24.69027778,24.85694444,26.28444444,26.28666667,28.05388888,28.89,28.87333333,30.40944444,28.94638888,29.34,28.3225,29.19361111,30.30138889,32.45944444,31.85555556,31.84666667,32.53527778,33.74694444,31.05638889,30.88861111,32.53861111,31.32638889,29.45722222,31.26611111,32.31305556,32.97194444,34.63138889,33.61638889,35.26416666,37.2525,32.92194444,32.77583333,33.27444444,33.78972222,33.17805555,34.97638889,36.33111111
Mundheim,8.213055556,8.101388889,8.127777778,7.9025,8.21,8.45,8.988333333,8.822777778,7.303611111,8.346388889,8.544166667,7.406111111,5.723888889,5.430833333,5.024166667,6.690277778,6.9725,5.177222222,7.758333333,7.563055555,5.027222222,7.496111111,7.623055556,7.849444444,8.259166667,8.196388889,8.737222222,8.216666667,8.439166667,7.667222222,7.3675,7.685277778,5.244166667,4.1875,6.635833333,6.923055556,7.045833333,6.843055556,6.219444444,4.333055556,5.919722222,5.852222222,5.741111111,6.048055556,3.88,3.849722222,3.452777778,3.536666667,4.146944444,2.846111111,3.354166667,2.886944444,2.136388889,1.65,0,1.514166667,0.5625,3.518333333,0.328333333,0.906111111,2.375,2.344722222,1.994444444,1.501666667,1.672777778,1.543888889,1.338611111,1.981666667,3.161666667,5.231666667,5.063888889,7.7975,8.168055556,9.380277778,9.833333333,8.665277778,7.791666667,8.093611111,10.15194444,10.28777778,9.078055556,5.919444444,9.168055556,7.125,11.66083333,10.69083333,10.07472222,7.925833333,6.295833333,8.786666667,8.047777778,8.614722222,10.36527778,11.22888889,11.98388889,13.15916666,12.38861111,13.12083333,13.12611111,13.26166666,14.43,14.96138889,14.84861111,15.62222222,11.28138889,11.89194444,11.90527778,12.41916666,12.94444444,13.42361111,13.13694444,13.24916666,13.27583333,12.025,12.79,14.21222222,13.50888889,13.71,14.47555556,14.36027778,14.80777778,15.35861111,14.43722222,15.24166667,15.095,15.67611111,16.31027778,17.1325,16.37583333,17.36277778,17.42722222,18.42666666,19.84222222,18.97277778,19.21083333,20.23861111,20.5925,25.20083333,25.53194444,21.49194444,22.95388889,23.18861111,24.11472222,24.28138889,25.70888889,25.71138889,27.47833333,28.31444444,28.29777778,29.83416667,28.37083333,28.76444444,27.74694444,28.61805556,29.94138888,31.88416667,32.07277777,32.06388888,32.71416666,33.96416666,30.69666666,31.42694444,33.07694444,32.01472222,30.10583333,31.95444444,33.00138889,33.66055556,35.31972222,34.30472222,35.9525,37.94083333,33.61027778,33.51305555,34.01166666,34.4775,33.91527777,35.66388889,37.06833333
Osoyro,8.423333333,8.311666667,8.338055556,8.112777778,8.714444444,8.961388889,9.499722222,9.334166667,8.279722222,8.556666667,8.599166667,7.464722222,5.7825,5.489444444,5.082777778,7.813611111,8.387222222,6.591944444,8.949166667,8.977777777,6.441666667,8.910833333,9.036944444,9.263333333,9.386111111,9.385277778,8.306388889,7.785833333,8.008611111,7.236388889,6.936666667,8.768055556,6.658611111,5.602222222,8.049722222,6.492222222,6.615,6.412222222,5.788611111,4.450833333,5.441944444,5.421111111,5.310277778,6.1225,4.485555556,3.601388889,3.021944444,3.105833333,3.716111111,2.415277778,4.146666667,4.284722222,3.509166667,3.155833333,1.521944444,0,1.333888889,2.301111111,1.225833333,1.378055556,2.68,2.87,2.053055556,0.531388889,0.841111111,0.799444444,0.859166667,1.148611111,3.220277778,5.07,4.631944444,7.365555556,7.836388889,9.577222222,9.891944444,8.723888889,7.850277778,8.152222222,10.21055556,10.34611111,9.136388889,5.978055556,8.736111111,7.183611111,11.71916667,10.74916667,9.913055556,7.984166667,6.354444444,8.354722222,7.615833333,8.182777778,9.933888889,10.79722222,11.55222222,12.79416667,12.22694444,12.68916667,12.96444444,13.1,14.26833333,14.79972222,14.68694444,15.46055555,11.11972222,11.73027778,11.74361111,12.2575,12.78277778,13.26194444,12.97527778,13.0875,13.11416667,12.08333333,12.84833333,14.22694444,13.34722222,13.60694444,14.3725,14.25722222,14.64611111,15.19694445,14.37083333,15.18222222,15.03555555,15.51444444,16.25222222,17.07361111,16.31694444,17.30388889,17.36805555,18.3675,19.78444444,18.91388889,19.15583333,20.18472222,20.53777778,25.03916666,25.4775,21.43833333,22.90138889,23.13611111,24.06222222,24.22888889,25.65638889,25.65833333,27.42583333,28.26,28.24472222,29.78,28.31833333,28.70361111,27.69444444,28.56527778,29.86027778,31.83,31.99194444,31.98305555,32.63305555,33.88333333,30.61583333,31.48805556,33.13805556,32.07583333,30.16694444,32.01555556,33.0625,33.72166667,35.16027778,34.36583333,35.79777778,37.78138889,33.67138889,33.57166667,34.07027778,34.53833333,33.97388889,35.72472222,37.12694444
Fusa,8.303611111,8.191944444,8.218333333,7.993055556,8.594722222,8.841666667,9.38,9.214444444,7.842777778,8.436944444,8.479444444,7.345,5.662777778,5.369722222,4.963055556,7.229444444,7.511666667,5.716388889,8.2975,8.102222222,5.566388889,8.035,8.162222222,8.388611111,8.798333333,8.735555556,9.269444444,8.748888889,8.971111111,8.199444444,7.899722222,8.224444444,5.7825,4.726666667,7.175,7.455277778,7.578055556,7.375277778,6.751666667,4.872222222,6.405,6.384722222,6.273333333,6.587222222,4.419166667,4.388888889,3.985,4.068888889,4.679166667,3.378333333,3.893333333,3.426111111,2.675555556,2.189166667,0.545833333,1.334444444,0,3.433333333,0.266944444,1.182222222,2.635277778,2.604722222,1.933055556,1.440277778,1.611388889,1.4825,1.277222222,1.920277778,3.100555556,5.170555556,5.0025,7.736111111,8.106666667,9.4575,9.772222222,8.604166667,7.730555556,8.0325,10.09083333,10.22666667,9.016944444,5.858055556,9.106666667,7.063888889,11.59972222,10.62972222,10.01361111,7.864722222,6.234722222,8.725277778,7.986388889,8.553333333,10.30416667,11.1675,11.9225,13.09805555,12.3275,13.05944444,13.065,13.20055555,14.36888889,14.90027778,14.7875,15.56111111,11.22027778,11.83083333,11.84416667,12.35805555,12.88333333,13.3625,13.07583333,13.18805555,13.21472222,11.96388889,12.72888889,14.15111111,13.44777778,13.65111111,14.41666667,14.30138889,14.74666667,15.2975,14.37833333,15.18277778,15.03611111,15.615,16.25138889,17.07361111,16.31694444,17.30388889,17.36833333,18.36777777,19.78333333,18.91388889,19.15194444,20.17972222,20.53361111,25.13972222,25.47305556,21.43305556,22.895,23.12972222,24.05583333,24.2225,25.65,25.6525,27.41944444,28.25555556,28.23888889,29.77527778,28.31194444,28.70583333,27.68805556,28.55916667,29.8825,31.82527778,32.01388889,32.005,32.65527778,33.90527778,30.63777778,31.36777778,33.01777778,31.95555556,30.04666667,31.89527778,32.94222222,33.60138889,35.26055556,34.24555556,35.89333333,37.88166667,33.55111111,33.45166667,33.95027778,34.41833333,33.85388889,35.60472222,37.00694444
Austevoll,9.98,9.868611111,9.895277778,9.669444444,10.26444444,10.50444444,11.04277778,10.87722222,9.358055556,10.11416667,10.15666667,9.021388889,7.336388889,7.043333333,6.636666667,8.744722222,9.026944444,7.231666667,9.812777778,9.6175,7.081944444,9.55,9.676666667,9.903333333,9.444444444,9.443611111,8.364722222,7.844166667,8.066666667,7.294722222,6.995,8.826388889,7.297777778,6.242222222,8.689722222,6.550555556,6.673333333,6.470555556,5.846944444,4.509166667,5.500277778,5.479444444,5.368611111,6.180833333,4.543888889,3.659722222,3.080277778,3.164166667,3.774444444,2.473611111,4.205,4.941944444,4.868888889,4.693611111,3.460277778,2.323055556,3.4075,0,3.164166667,3.306944444,4.453333333,4.423888889,3.606944444,2.088611111,2.255,2.266111111,2.337222222,2.576944444,4.774166667,6.843611111,6.109722222,8.843333333,9.213611111,11.13472222,11.51611111,10.27777778,9.404166667,9.705833333,11.76444444,11.9,10.69,7.531944444,10.21388889,8.7375,13.2725,12.3025,11.60333333,9.537222222,7.908333333,9.8325,9.093611111,9.660555556,11.41111111,12.27472222,13.02944444,14.27138889,13.91722222,14.16638889,14.65472222,14.79027777,15.95861111,16.49,16.37722222,17.15083333,12.81,13.42055555,13.43388889,13.94777777,14.47305555,14.95222222,14.66555555,14.77777777,14.80444444,13.63666667,14.40166667,15.82388889,15.0375,15.29722222,16.06277777,15.9475,16.33638889,16.88722222,16.05138889,16.85583333,16.70916667,17.20472222,17.92444444,18.74666667,17.99,18.97694444,19.04138889,20.04083333,21.45638889,20.58694444,20.825,21.85333333,22.20666667,26.72944444,27.14583333,23.10638889,24.56833333,24.80305556,25.72916667,25.89583333,27.32333333,27.32555556,29.09277777,29.92888889,29.91222222,31.44833333,29.98527777,30.37694444,29.36138889,30.2325,31.55055555,33.49833333,33.68222222,33.67333333,34.32333333,35.57361111,32.30611111,33.04388889,34.69388889,33.63222222,31.72333333,33.57194444,34.61888889,35.27805556,36.93722222,35.92222222,37.57,39.55833333,35.22777778,35.12555555,35.62416666,36.09361111,35.52777777,37.27916667,38.68083333
Eikelandsosen,8.060277778,7.948611111,7.975,7.749722222,8.351388889,8.598333333,9.136666667,8.971111111,7.609722222,8.193611111,8.236111111,7.101666667,5.419444444,5.126388889,4.719722222,6.996388889,7.278611111,5.483333333,8.064444444,7.869166666,5.333333333,7.801944444,7.929166667,8.155555556,8.565277778,8.5025,9.05,8.518611111,8.741111111,7.969166667,7.669444444,7.991388889,5.55,4.493611111,6.941944444,7.225,7.347777778,7.145,6.521388889,4.639166667,6.174722222,6.154166667,6.043055556,6.354166667,4.186111111,4.155833333,3.754722222,3.838611111,4.448888889,3.148055556,3.660277778,3.193055556,2.4425,1.956111111,0.312777778,1.230555556,0.2575,3.19,0,0.940277778,2.393333333,2.363055556,1.69,1.197222222,1.368333333,1.239444444,1.034166667,1.677222222,2.8575,4.9275,4.759722222,7.493333333,7.863888889,9.214166667,9.529166667,8.361111111,7.4875,7.789444444,9.847777778,9.983611111,8.773888889,5.615,8.863888889,6.820833333,11.35666667,10.38666667,9.770555556,7.621666667,5.991666667,8.4825,7.743611111,8.310555556,10.06166667,10.925,11.68,12.855,12.08444444,12.81694444,12.82194444,12.9575,14.12583333,14.65722222,14.54444444,15.31805555,10.97722222,11.58777778,11.60111111,12.115,12.64027778,13.11944444,12.83277778,12.945,12.97166667,11.72083333,12.48583333,13.90805556,13.20472222,13.40805556,14.17361111,14.05833333,14.50361111,15.05444445,14.13527778,14.93972222,14.79305556,15.37194444,16.00833333,16.83055556,16.07388889,17.06083333,17.12527778,18.12472222,19.54,18.67083333,18.90888889,19.93666667,20.29055556,24.89666666,25.22944444,21.18944444,22.65138889,22.88611111,23.81222222,23.97888889,25.40638889,25.40888889,27.17583333,28.01194444,27.99527778,29.53166667,28.06833333,28.46222222,27.44444444,28.31555556,29.63888888,31.58166667,31.77027777,31.76138888,32.41166666,33.66166666,30.39416666,31.12472222,32.77472222,31.7125,29.80361111,31.65222222,32.69916667,33.35805556,35.0175,34.0025,35.65027778,37.63861111,33.30805556,33.20861111,33.70722222,34.17583333,33.61083333,35.3625,36.76388889
Norheimsund,7.8475,7.735833333,7.762222222,7.536944444,8.138611111,8.385555556,8.923888889,8.758333333,7.396111111,7.980833333,8.023333333,6.888888889,5.206666667,4.913611111,4.506944444,6.778611111,7.064444444,5.269166667,7.850555556,7.655,5.118888889,7.588055556,7.713611111,7.940277778,8.350277778,8.287222222,9.297777778,9.065277777,9.288055555,8.515833333,8.156944444,7.775833333,5.348611111,4.291388889,6.726388889,7.771666666,7.894444444,7.6325,7.008888889,4.466944444,6.766388889,6.700277777,6.589722222,6.098611111,3.930555556,3.959444444,4.301388888,4.430277778,4.995833333,3.753611111,3.404722222,2.9375,2.186944444,2.488611111,0.919722222,1.393333333,1.166944444,3.353055556,0.922222222,0,1.526944444,1.495833333,1.545833333,1.36,1.531111111,1.402222222,1.196944444,1.84,2.644722222,4.714722222,4.922222222,7.655833333,8.026388889,9.001388889,9.316388889,8.148333333,7.274722222,7.576666667,9.635,9.770833333,8.561111111,5.470833333,9.026388889,6.608055556,11.14388889,10.17388889,9.557777778,7.408888889,5.778888889,8.645,7.906111111,8.473055556,10.22416667,11.0875,11.8425,12.64222222,11.87166667,12.97944444,12.60916666,12.74472222,13.91305555,14.44444444,14.33166666,15.10527777,10.76444444,11.375,11.38833333,11.90222222,12.4275,12.90666667,12.62,12.73222222,12.75888889,11.50805556,12.27305556,13.69527778,12.99194444,13.25166667,14.01722222,13.90194444,14.29083333,14.84166667,14.01555555,14.82694444,14.68027777,15.15916667,15.89694444,16.71833333,15.96166666,16.94861111,17.01277777,18.01222222,19.42916666,18.55861111,18.80055555,19.82944444,20.1825,24.68388888,25.12222222,21.08305555,22.54611111,22.78083333,23.70694444,23.87361111,25.30111111,25.30305555,27.07055555,27.90472222,27.88944444,29.42472222,27.96305555,28.34833333,27.33916666,28.21,29.505,31.47472222,31.63666666,31.62777777,32.27777777,33.52805555,30.26055555,30.9125,32.5625,31.50027778,29.59138889,31.44,32.48694444,33.14583333,34.80527778,33.79027778,35.43805555,37.42638889,33.09583333,32.90888889,33.4075,33.96361111,33.31055556,35.15027778,36.46416667
Kinsarvik,6.947777778,6.836111111,6.863611111,6.637222222,6.944722222,7.184722222,7.723055556,7.557777778,6.038333333,7.081111111,7.281111111,6.269166667,4.587222222,4.294166667,3.8875,5.421111111,5.707222222,3.911944444,6.493055556,6.297777777,3.761666667,6.230833333,6.356944444,6.583333333,6.993333333,6.930277778,7.940555556,7.69,7.912777778,7.140555556,6.840833333,6.419166667,3.978611111,2.922222222,5.369722222,6.396388889,6.519166667,6.316388889,5.692777778,3.067777778,5.393055556,5.325277778,5.214444444,4.782777778,2.614444444,2.584166667,2.926111111,3.209166667,3.620277778,3.500277778,2.088611111,1.621388889,0.829166667,1.756388889,2.373333333,2.640277778,2.589722222,4.665833333,2.346388889,1.497222222,0,0.527222222,0.912777778,2.6725,2.813888889,2.685,2.479722222,3.122777778,2.025555556,4.096111111,5.2575,7.081666667,7.939722222,8.115,8.697222222,7.529166667,6.655555556,6.9575,9.015833333,9.293888889,7.942222222,4.692222222,8.452222222,5.988888889,10.55361111,9.696944444,9.080833333,6.790277778,5.159722222,8.070833333,7.331944444,7.898888889,9.65,10.51333333,11.26861111,12.07277778,11.305,12.40555556,12.02555555,12.17027778,13.32944444,13.86083333,13.74805555,14.52166666,10.18083333,10.79138889,10.80472222,11.31861111,11.84388889,12.3225,12.03611111,12.1475,12.175,10.89916667,11.66416667,13.08444444,12.40805556,12.70138889,13.46694444,13.355,13.70666667,14.25805556,13.43194444,14.24305556,14.09638889,14.575,15.31305556,16.13444444,15.37777778,16.36472222,16.42888889,17.42833333,18.84527778,17.97472222,18.21666667,19.24555556,19.59861111,24.10027777,24.53833333,20.49916667,21.96222222,22.19694444,23.12305556,23.28972222,24.71722222,24.71916667,26.48666666,27.32083333,27.30555556,28.84083334,27.37916666,27.76444444,26.75527778,27.62611112,28.92111111,30.89083333,31.05277778,31.04388889,31.69388889,32.94416667,29.67666667,30.27777778,31.92777778,30.865,28.95583333,30.80444444,31.85138889,32.51055556,34.17,33.155,34.8025,36.79083333,32.46027778,32.27305556,32.77166667,33.32777778,32.67472222,34.51444444,35.82833333
